,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRO,150.05468905181888,3.1072192893237323,0.41123686349444416,7.555789777503035,4.1632581053133736e-14,8.6845676143004e-13
TROAP,69.5959187045748,1.2724999475225653,0.5319184026274816,2.3922841195884237,0.016743875060567223,0.040307198760407226
TRPC1,10.347988534691709,1.721718945960353,0.9227364661479114,1.8658837155833914,0.06205763639522699,0.11620957340109322
TRPC4AP,1001.6752865063066,0.06808881542325605,0.15716468751167165,0.4332322769273443,0.6648460323406729,0.7459173860245037
TRPM2,111.45204604211276,-1.3390099686774448,0.2563314162153266,-5.22374505804873,1.7534014906977925e-07,1.5344985716727886e-06
TRPM5,10.435960063989398,4.294246340026523,2.0734399118979674,2.0710734443689245,0.03835193308581884,0.07866815919760538
TRPM6,6.820199996581012,1.7038254688298042,1.1985380843814355,1.421586423521241,0.15514634834935323,0.24014696919081108
TRPM7,2132.9231390743503,0.38825165073624396,0.10609451411230872,3.659488466342864,0.000252719216652649,0.0010959415609679368
TRPS1,405.6265673959832,-0.30757632485507497,0.1888764692564631,-1.6284523215935227,0.10342901109596066,0.17496684599173698
TRPT1,140.57450229919021,0.480810270699539,0.2160542429428464,2.2254146188035264,0.026053417054937897,0.05758533004116322
TRPV2,633.4412634697412,-1.2906387014252583,0.13132522968430516,-9.827804638361155,8.546141855569543e-23,3.773693806822574e-21
TRPV3,15.130223930840561,-1.223708130108626,0.7601866804300954,-1.6097468708821379,0.10745312805675603,0.18022032591187767
TRRAP,2007.5039456710133,-0.10078649863328376,0.3253293887306303,-0.30979832171490057,0.75671432794764,0.821195586672768
TRUB1,391.3862895748328,0.6400297169247342,0.21378931179859134,2.9937404800091194,0.002755802400081218,0.008735264527265724
TRUB2,329.41427624124844,0.24652575755053618,0.20694392950184132,1.1912683698621982,0.23354824685852782,0.33114667258808184
TSBP1-AS1,28.278010527479807,1.9649608658193967,0.760583235747189,2.583492211590806,0.009780567536696271,0.02576729835989385
TSC1,584.2923777949254,0.6997845311885961,0.19868748985590562,3.5220361971259573,0.0004282456661128459,0.001743009343246586
TSC2,820.2835498477286,-0.1847502510732114,0.15039381121425766,-1.228443175829942,0.21928064839839956,0.314763349845372
TSC22D1,1205.0557599774852,0.08437172922231914,0.2563769255793197,0.32909252278327844,0.7420857557187166,0.8096615395932211
TSC22D1-AS1,11.238144783326188,1.4097981579862557,0.8685029368834684,1.6232508816206983,0.10453578488822343,0.1764347304783377
TSC22D2,622.8455963982713,-0.4317139129811033,0.24302819952292956,-1.7763943189661469,0.07566794682083464,0.13643293482737506
TSC22D3,13564.389814786562,-2.3068958480269464,0.7069385073262194,-3.2632199606046086,0.0011015398843685817,0.00397133441912739
TSC22D4,985.7745309185486,-1.1668246423096937,0.15022046065246142,-7.767414886372703,8.010413013931899e-15,1.7993245116366737e-13
TSEN15,574.3223975174986,0.25334497939462153,0.21198494380976354,1.1951083640259597,0.23204469454864673,0.3294163770401374
TSEN2,171.94786043357706,0.6480204355021079,0.23203997704875887,2.7927103068362156,0.005226847851307164,0.015159228077733858
TSEN34,135.16085285553055,-0.30313230948281233,0.24308032109673341,-1.247045865807382,0.21238068048371161,0.30684915572902344
TSEN54,574.50263354923,0.2271426749307167,0.17167258455313716,1.3231156012590355,0.18579693721856516,0.276041672732989
TSFM,139.74604551843387,0.22400593974335656,0.23176868733338754,0.9665064867935992,0.3337908025826767,0.4389465169887074
TSG101,362.44057575034753,0.4354030516533897,0.17245414668585832,2.524746780641453,0.011578168168822664,0.02965135962468316
TSGA10,191.0556254602169,0.2120161690897369,0.26176166555368985,0.8099588174657695,0.4179638452968516,0.523096062520664
TSHR,141.1493669756512,6.238582662135022,1.1225298745324892,5.557609470957968,2.7349445465329635e-08,2.7578988631564346e-07
TSHZ1,599.9259205904249,-0.7613294099601094,0.2065041393816134,-3.6867513273096946,0.00022713511247949206,0.0010003884934128011
TSHZ2,12.97202712075304,4.590343715022018,1.9333879670567924,2.374248621196254,0.017584705486544745,0.041904266656819955
TSHZ3,22.395768423404082,-3.0643583839301747,0.4617014750482558,-6.637098968786911,3.1991686038250416e-11,4.899596263901613e-10
TSIX,11.125441577653264,3.3701152968080326,1.5132921831407131,2.2270089903019494,0.025946672946566125,0.05740044019395209
TSKS,14.286153883645607,-0.12710697025968867,0.7973557839694385,-0.159410607930776,0.8733453818599016,0.9087599915036332
