source,target,weight,correlation
LAMC1,CHPF,1,1
LAMC1,CHST2,1,1
LAMC1,CISD3,1,1
LAMC1,CMB9-22P13.1,1,1
LAMC1,CNIH3,1,1
LAMC1,CNPY2,1,1
LAMC1,COL11A2,1,1
LAMC1,COL22A1,1,1
LAMC1,COL9A3,1,1
LAMC1,COLGALT1,1,1
LAMC1,COPB2,1,1
LAMC1,CPD,1,1
LAMC1,CRISPLD1,1,1
LAMC1,CSGALNACT1,1,1
LAMC1,CUTA,1,1
LAMC1,CXCL16,1,1
LAMC1,CXORF56,1,1
LAMC1,CXORF57,1,1
LAMC1,DEPTOR,1,1
LAMC1,DGAT2,1,1
LAMC1,DNAJB12,1,1
LAMC1,DOK1,1,1
LAMC1,ENOX1,1,1
LAMC1,EPB41L2,1,1
LAMC1,EPHA3,1,1
LAMC1,ERLIN2,1,1
LAMC1,ETV1,1,1
LAMC1,FABP5,1,1
LAMC1,FABP7,1,1
LAMC1,FAM133A,1,1
LAMC1,FAM175A,1,1
LAMC1,FAM188B,1,1
LAMC1,FAM198B,1,1
LAMC1,FAM46C,1,1
LAMC1,FGF13,1,1
LAMC1,FKBP10,1,1
LAMC1,FKBP11,1,1
LAMC1,FKBP14,1,1
LAMC1,FKBP9,1,1
LAMC1,FKBP9P1,1,1
LAMC1,FREM1,1,1
LAMC1,GAS7,1,1
LAMC1,GDF15,1,1
LAMC1,GHR,1,1
LAMC1,GLCCI1,1,1
LAMC1,GLUD2,1,1
LAMC1,GNS,1,1
LAMC1,GORAB,1,1
LAMC1,GPC3,1,1
LAMC1,GPC4,1,1
LAMC1,GRIK2,1,1
LAMC1,HMCN1,1,1
LAMC1,IARS2,1,1
LAMC1,ID4,1,1
LAMC1,IFI16,1,1
LAMC1,IL1RAP,1,1
LAMC1,IL6ST,1,1
LAMC1,INTS10,1,1
LAMC1,ITGB5,1,1
LAMC1,ITIH5,1,1
LAMC1,ITPR2,1,1
LAMC1,ITPRIPL2,1,1
LAMC1,KCNK5,1,1
LAMC1,KIFAP3,1,1
LAMC1,KYAT3,1,1
LAMC1,LAMA4,1,1
LAMC1,LAMB1,1,1
LAMC1,LAMC3,1,1
LAMC1,LMLN,1,1
LAMC1,LYPLAL1,1,1
LAMC1,MAFB,1,1
LAMC1,MAP7D3,1,1
LAMC1,MATK,1,1
LAMC1,ME1,1,1
LAMC1,METTL23,1,1
LAMC1,MMP15,1,1
LAMC1,MPZL1,1,1
LAMC1,MRAP2,1,1
LAMC1,MTUS1,1,1
LAMC1,MYD88,1,1
LAMC1,MYO6,1,1
LAMC1,NDFIP1,1,1
LAMC1,NFKBIE,1,1
LAMC1,NOMO3,1,1
LAMC1,NPAS1,1,1
LAMC1,NPTX1,1,1
LAMC1,NR1D1,1,1
LAMC1,NSF,1,1
LAMC1,NSUN5,1,1
LAMC1,NT5DC2,1,1
LAMC1,P3H1,1,1
LAMC1,P3H2,1,1
LAMC1,PCOLCE2,1,1
LAMC1,PDDC1,1,1
LAMC1,PGBD1,1,1
LAMC1,PGF,1,1
LAMC1,PGM1,1,1
LAMC1,PGM3,1,1
LAMC1,PGRMC1,1,1
LAMC1,PIEZO2,1,1
LAMC1,PLPP1,1,1
LAMC1,PLXNB3,1,1
LAMC1,PMS2CL,1,1
LAMC1,PODXL2,1,1
LAMC1,PPFIA3,1,1
LAMC1,PPIC,1,1
LAMC1,PPP2R2D,1,1
LAMC1,PRDX4,1,1
LAMC1,PRDX6,1,1
LAMC1,PSMD9,1,1
LAMC1,PTGFRN,1,1
LAMC1,RAB23,1,1
LAMC1,RAD17,1,1
LAMC1,RNASET2,1,1
LAMC1,RNF152,1,1
LAMC1,RNF216,1,1
LAMC1,ROBO1,1,1
LAMC1,ROR1,1,1
LAMC1,SCRG1,1,1
LAMC1,SDC2,1,1
LAMC1,SDSL,1,1
LAMC1,SERPINE2,1,1
LAMC1,SEZ6L2,1,1
LAMC1,SHROOM1,1,1
LAMC1,SLC19A3,1,1
LAMC1,SLC1A1,1,1
LAMC1,SLC26A2,1,1
LAMC1,SLC26A4,1,1
LAMC1,SLC2A3,1,1
LAMC1,SMAP2,1,1
LAMC1,SORCS1,1,1
LAMC1,SOX5,1,1
LAMC1,SPATS1,1,1
LAMC1,SPRY4,1,1
