,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABHD16A,55.47214140633416,0.2366345339485394,0.3846200219303409,0.6152423702773243,0.5383946701101543,0.6782272829180133
ABHD17A,1782.2164622225523,-1.0236490435521692,0.2114733143807174,-4.840558944989552,1.2947444400597727e-06,1.5541150689316815e-05
ABHD17B,768.7296010986123,-0.12115173376537224,0.3187000812071482,-0.38014340412617026,0.7038389680569181,0.8079720259111344
ABHD17C,13.43488566758209,-1.0754116182403324,0.770031421074299,-1.3965814755195136,0.16253946405865372,0.2954898495590227
ABHD18,580.4423379231987,0.6896147736549565,0.1579766499567454,4.365295591745841,1.2695096891848168e-05,0.00011806039633176152
ABHD2,1677.0448449211867,-0.7332447764036374,0.18035790761452072,-4.065498353256586,4.792993276556251e-05,0.00037942385014199325
ABHD3,381.55044186127424,-0.03882026411832888,0.20828026766525534,-0.18638474279627956,0.8521430562765137,0.9078193588837679
ABHD4,110.93446713751705,-1.8763671263880435,0.29810986668317274,-6.2942134296488135,3.0896248228890706e-10,7.027942884164337e-09
ABHD5,167.3364925126586,-0.4286865719881764,0.29121623397531127,-1.472055888287188,0.1410057860959291,0.2664647803915378
ABHD6,48.2779150274655,-1.0977405814060055,0.5343952712525565,-2.0541734563500857,0.039958906494214796,0.10336054012163907
ABHD8,86.62140512792863,-0.9086944980572778,0.345601185955352,-2.629315335088785,0.00855569850426121,0.030293297130148986
ABI1,2045.750785304628,0.20732939499586295,0.1285049412678261,1.6133962861688975,0.10665843949185366,0.21723716983693836
ABI2,791.9715229538716,0.8039208653187262,0.15045682138135977,5.343199849218167,9.131998505808772e-08,1.3721269926159154e-06
ABI3,346.1050576163079,-2.3992765826844282,0.19485555624069442,-12.313103249263946,7.700434112410757e-35,2.3646749753528032e-32
ABI3BP,0.07090675181085747,-2.801814418753252,4.132231883354949,-0.678039010840424,0.4977469588655098,
ABITRAM,200.3741533171807,0.9455637918919266,0.2672165857697061,3.538566998632477,0.0004023051739093156,0.002380561326143441
