,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC000078.5,1.6589400804523795,-7.80558058424066e-07,0.0012320004595701664,-0.8061840511703944,0.4201367333703472,0.576937684423029
AC000081.2,0.5391487176692549,-1.5727661675933887e-06,0.0012265780691745032,-1.8346801068523972,0.06655310151904043,
AC000089.3,17.051136478685763,1.1681302687318524e-07,0.0011565780796588254,0.5737322500515298,0.5661490012020516,0.7048914274328733
AC000095.12,0.5572410918665213,3.3278730976050333e-07,0.001150794685535892,0.41765064497348536,0.6762025625304635,
AC000095.9,0.41523573610073106,-4.342630060786376e-07,0.0012116597605974003,-0.658575144951702,0.5101686279273031,
AC000111.4,0.0,,,,,
AC000111.5,0.0,,,,,
AC000362.1,0.0,,,,,
AC000367.1,6.238617641767893,1.6127081262772852e-06,0.0011394688031799143,0.9943249221640565,0.32006470624454975,0.4755649473109012
AC000374.1,0.0,,,,,
AC002056.3,0.9582551493459984,1.6069600004174115e-07,0.00114338598260096,0.28261022524311713,0.7774756411408843,
AC002069.5,2.5418873330031406,-2.9673291330387907e-07,0.0011918963906523321,-0.2946354637077308,0.7682723679961633,0.8549850432516737
AC002069.6,0.0,,,,,
AC002075.3,0.6594190646946129,4.792861735884314e-07,0.0010706925649717092,0.820152747670142,0.4121290353457563,
AC002075.4,3.625511156196334,-1.3244687224155414,0.6220548356372074,-3.219145579306264,0.0012857319224620343,0.0061326089372542945
AC002127.2,0.0,,,,,
AC002310.10,0.3360039946271593,-5.822494266488479e-08,0.0011670983239557946,-0.11274287647431376,0.9102344074259751,
AC002310.11,3.1652152855158335,1.752650881489116e-07,0.0010260451997361763,1.13428047347845,0.2566769172224922,0.40822325555572136
AC002310.13,0.4867385106674648,1.5798635223134513e-07,0.0010439659240181994,0.43710965576349764,0.6620318250438166,
AC002310.17,0.24795756031931615,-8.043572581873448e-08,0.0012351579591041702,-0.16593004028396569,0.8682120064582634,
AC002314.4,0.09063974441159722,8.815444097701565e-08,0.0010955009996849005,0.02874301707429448,0.9770695478633209,
AC002366.3,0.26387739791375847,-1.5135264005660632e-07,0.001196779505509321,-0.24345897586965168,0.8076498616381841,
AC002398.9,11.34783339323544,2.453490263812912e-07,0.0010231936219365987,1.8074776207164303,0.07068784097883284,0.15964689349295347
AC002400.1,0.14868337423451794,1.1384350366489649e-07,0.0010717434341460611,0.10989139483435209,0.9124955071382438,
AC002429.4,0.0,,,,,
AC002429.5,4.643672725099985,-5.878577711820234e-07,0.0011757385958586766,-0.3348573563608989,0.7377326914766336,0.8336379413685958
AC002486.2,0.9701330959961184,6.374639949464522e-07,0.0011178847309823335,0.8989573863543686,0.36867535922080796,
AC002486.3,0.15167513733997248,1.5620826225066454e-07,0.0010881404826396518,0.1312929304688132,0.8955435840512217,
AC002519.6,0.16598633408134697,-1.89129329356928e-07,0.0013055664843839578,-0.27709000947333595,0.7817109928855863,
AC002523.1,0.0,,,,,
AC002542.2,0.07564192499057729,8.459571021627629e-08,0.0010952030235292225,0.02874301707429448,0.9770695478633209,
AC002543.2,0.0770606415419425,8.498345331898614e-08,0.0010952324090489384,0.02874301707429448,0.9770695478633209,
AC002553.4,0.0,,,,,
AC002984.2,0.0,,,,,
AC002985.3,6.743605510709455,-5.460185557933539e-07,0.0012037698757811756,-0.41898281236629,0.6752286936673808,0.7895331905839843
AC003002.4,0.0,,,,,
AC003002.6,7.113596106709447,-5.503729392505879e-06,0.0013020179002660721,-2.7366278132557444,0.006207247661430832,0.02327168303113136
AC003005.4,0.0,,,,,
AC003006.7,16.30362673238169,-4.2804221651150385e-06,0.0012520878694431813,-1.8083985471741058,0.07054449389453409,0.1593768336734425
AC003045.1,0.0,,,,,
AC003080.4,4.166979880350955,-1.97565354352298e-06,0.0013683198271557237,-1.6412730491308571,0.1007407479786507,0.2088059332639567
AC003682.17,0.2493997493952483,-1.604232790733756e-07,0.0011943422037981718,-0.24345897586965173,0.807649861638184,
AC003958.1,0.0,,,,,
AC003958.6,0.0,,,,,
AC003973.1,0.0,,,,,
AC003989.3,0.0,,,,,
AC003989.4,0.07564192499057729,8.459571021627629e-08,0.0010952030235292225,0.02874301707429448,0.9770695478633209,
AC004004.2,0.0,,,,,
AC004006.2,0.0,,,,,
AC004019.10,1.9098873350021657,-1.6961595023946036e-06,0.0011801321270237706,-1.230375887237191,0.21855637858090748,0.3648471241411215
AC004022.7,0.0,,,,,
AC004022.8,0.0,,,,,
AC004057.1,572.8788568564623,2.4847388285277895e-06,0.0011174194832532511,1.4287907924619856,0.15306437278707208,0.28212642047527065
AC004062.2,0.0,,,,,
AC004066.2,0.0770606415419425,8.498345331898614e-08,0.0010952324090489384,0.02874301707429448,0.9770695478633209,
AC004069.1,0.0,,,,,
AC004074.4,0.0,,,,,
AC004076.7,13.870451396868654,1.2175539907544283e-07,0.0011477060311189092,0.20654885118394362,0.8363622095776901,0.901000989954778
AC004076.9,1.7565380996389155,-1.9571703200186805,0.9223649526301464,-3.1164315316912887,0.0018305418332117747,0.008302033468595635
AC004129.7,0.0,,,,,
AC004129.9,3.531145091775294,-2.0186878525807413e-06,0.0014026077616473404,-1.7623261712642244,0.07801420452443679,0.17230456899138263
AC004158.1,0.5473066228786038,-6.681570964151025e-07,0.002722979005829506,-1.2187157204888561,0.22295210915537111,
AC004159.1,0.15369461292835568,1.568320838100864e-07,0.0010881367750319427,0.1312929304688132,0.8955435840512217,
AC004231.7,21.04398607375799,5.27454601691486e-07,0.0010225869593840178,2.629150023880907,0.008559858883438194,0.030221695906876574
AC004381.6,235.06918144619758,1.002985642919661,0.28275792775432673,4.367254892170719,1.2581786618936177e-05,0.00010889808767173745
AC004381.8,0.510835637412273,-6.462521846325348e-07,0.0012843334687051373,-0.9737970559916117,0.330157315159887,
AC004383.3,0.6324034980279883,7.825417837006589e-07,0.0011022998443085967,0.920375514403544,0.3573765595870343,
AC004386.3,0.0,,,,,
