,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ANK3,2041.7234459077702,-4.9942331835801825,1.1307273041982993,-4.416832568769674,1.001577510793518e-05,8.906158290053414e-05
ANKFN1,26.050477787129527,-7.422950953214872,2.2160756953019187,-3.3495926916898777,0.0008093047211337728,0.0041273719981959195
ANKRD1,443.50313652349365,-8.351024559359159,2.528563022389384,-3.302676059649009,0.0009576694898922264,0.004765602206752163
ANKRD18A,75.50048137112212,-7.093731584300898,1.377893483568037,-5.148243800334822,2.629366023500029e-07,3.5001368760211505e-06
ANKRD18B,137.17497520425047,-4.856787149804993,0.4396044364211912,-11.048084931407828,2.2394102048524297e-28,3.5748807032064895e-26
ANKRD19P,155.3041301225705,-3.8633039339443376,1.1307339577323405,-3.4166338664597107,0.0006340048443669559,0.0033523589483693355
ANKRD2,6.154291962393987,4.374671559571868,1.0265956929354634,4.261338314271381,2.0320634305484373e-05,0.00016554444650486542
ANKRD20A11P,10.613270434156002,-5.156743571577345,1.5131345651569146,-3.4079874257862732,0.0006544391035221862,0.003444109923664378
ANKRD20A17P,26.67454074380498,-4.996366528566421,1.1136863310301266,-4.486331913533437,7.245983217483957e-06,6.729899324646739e-05
ANKRD20A5P,54.737538593385494,-4.8093995901284075,0.7869247248703086,-6.1116386842731805,9.861325137580989e-10,2.1213977948374758e-08
ANKRD20A8P,60.72659497723945,-4.173743921919012,0.6490903798135905,-6.430142938056872,1.2748400716353992e-10,3.1762916018647787e-09
ANKRD20A9P,13.379588405801387,-3.996660830630816,1.2117265185308124,-3.2983191912616268,0.0009726549889329958,0.004824656583822017
ANKRD29,75.45318717106595,-3.6097663974313527,0.7376502316725646,-4.893601658941376,9.900713493112609e-07,1.145816750290374e-05
ANKRD33B,285.823501402278,-4.765903728446602,0.7001987181636455,-6.806501647054928,1.0000058616680531e-11,3.006594604124248e-10
ANO5,193.11321823688408,4.164109817041876,1.342068836498531,3.1027542729522533,0.001917287632802013,0.008644771003402755
